 [ER_EW, ET_EW, CPRT_EW, GRT_EW, ER_LW, ET_LW, CPRT_LW, GRT_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     183.828       104.781      0.95338       27.784      586.500      252.319     0.12493      139.895       1.569562e-06       1.252821e-03       6.482056e-01      147.572       51.915
     179.448       104.521      0.86526       22.020      625.519      229.956     0.15825      133.795       1.662574e-06       1.289408e-03       6.686112e-01      147.572       48.904
     174.309        80.595      0.93430       25.349      561.187      258.731     0.13556      141.180       1.547332e-06       1.243918e-03       6.769005e-01      147.572       47.680
     189.857        76.416      0.92574       25.693      642.877      242.666     0.13657      138.815       2.513340e-06       1.585352e-03       6.537671e-01      147.572       51.094
     169.412       118.356      0.84937       23.303      525.019      285.335     0.16560      109.770       1.598491e-06       1.264314e-03       6.872183e-01      147.572       46.158
     183.004       113.913      0.88297       21.001      545.896      264.201     0.15130      148.644       1.336361e-06       1.156011e-03       6.668955e-01      147.572       49.157
     182.283        84.638      0.92356       22.754      580.646      273.802     0.12930      142.365       1.132929e-06       1.064391e-03       6.654828e-01      147.572       49.365
     187.228        66.968      0.96823       22.196      603.161      276.612     0.10772      160.106       2.210716e-06       1.486848e-03       6.591333e-01      147.572       50.302
     172.457       109.051      0.92012       25.871      534.857      312.586     0.14445      126.876       1.254037e-06       1.119838e-03       6.695079e-01      147.572       48.771
     166.456       109.434      0.92106       26.024      601.036      287.330     0.13568      147.765       2.348460e-06       1.532468e-03       6.673728e-01      147.572       49.087
     180.547       101.427      0.88078       23.003      540.269      276.564     0.15383      120.555       1.224429e-06       1.106539e-03       6.733978e-01      147.572       48.197
     172.431       102.830      0.92712       26.311      478.874      348.812     0.13638      121.660       1.688498e-06       1.299422e-03       6.774698e-01      147.572       47.596
     177.681       104.097      0.88068       23.055      587.031      257.355     0.15263      130.708       1.228210e-06       1.108246e-03       6.705063e-01      147.572       48.624
     187.324        91.129      0.91260       21.386      556.044      206.822     0.14132      147.591       1.136139e-06       1.065898e-03       6.665561e-01      147.572       49.207
     189.802        81.531      0.95926       23.661      591.972      244.537     0.12412      162.155       8.850008e-07       9.407446e-04       6.527425e-01      147.572       51.246
     200.433        65.709      1.01450       23.840      626.949      225.320     0.10565      192.129       1.410304e-06       1.187562e-03       6.375723e-01      147.572       53.484
     188.613       119.777      0.88030       21.294      562.389      266.753     0.14984      133.240       1.279164e-06       1.131001e-03       6.572419e-01      147.572       50.582
     181.165        86.788      0.93095       25.754      582.125      261.889     0.13384      122.556       1.099638e-06       1.048636e-03       6.643414e-01      147.572       49.534
     173.859        74.626      0.94633       26.606      570.259      258.158     0.13134      134.596       2.168624e-06       1.472625e-03       6.771094e-01      147.572       47.650
     184.868       107.483      0.89677       22.565      564.351      264.591     0.14510      133.578       9.763582e-07       9.881082e-04       6.613719e-01      147.572       49.972
     193.294        83.183      0.90057       21.180      606.392      206.398     0.13663      142.897       1.549258e-06       1.244692e-03       6.577093e-01      147.572       50.513
     177.554       102.253      0.91523       24.653      552.322      283.978     0.14248      130.792       9.577655e-07       9.786547e-04       6.675166e-01      147.572       49.065
     187.810        87.188      0.94877       24.279      544.828      262.649     0.12654      138.912       8.551550e-07       9.247457e-04       6.593037e-01      147.572       50.277
     192.981        79.301      0.98293       24.903      524.314      265.316     0.11442      143.108       1.108010e-06       1.052620e-03       6.548744e-01      147.572       50.931
     186.710        86.224      0.96571       24.658      592.973      240.641     0.11908      154.762       8.237230e-07       9.075916e-04       6.525430e-01      147.572       51.275
     189.831        79.090      1.00833       25.508      620.241      223.617     0.10341      173.452       1.040948e-06       1.020268e-03       6.428886e-01      147.572       52.700
     191.133        72.761      0.96486       21.756      582.081      237.108     0.12030      162.820       1.090626e-06       1.044330e-03       6.569377e-01      147.572       50.626
     182.970        85.526      0.96369       26.228      591.810      315.760     0.11903      138.784       9.037491e-07       9.506570e-04       6.528502e-01      147.572       51.230
     188.195        92.282      0.96273       25.636      569.719      253.110     0.12796      143.041       7.847730e-07       8.858739e-04       6.509295e-01      147.572       51.513
     191.186        96.228      0.98235       27.144      564.294      243.069     0.12729      143.380       1.149477e-06       1.072137e-03       6.435038e-01      147.572       52.609
     191.118        91.447      0.96328       22.616      565.179      262.601     0.12210      170.116       7.373862e-07       8.587117e-04       6.490503e-01      147.572       51.790
     196.195        93.822      0.97946       21.127      556.800      262.957     0.11644      196.781       1.055283e-06       1.027269e-03       6.417080e-01      147.572       52.874
     181.146       112.535      0.92897       26.928      561.035      295.543     0.13622      130.515       1.277853e-06       1.130422e-03       6.538333e-01      147.572       51.085
